policy,bias_p1,bias_p2,equilibrium_id,equilibrium_name,convergence_time
epsilon_greedy,-1.836734693877551,0.04081632653061229,0,BI,4044644
epsilon_greedy,-1.836734693877551,0.12244897959183643,0,BI,3673
epsilon_greedy,-1.836734693877551,0.204081632653061,0,BI,0
epsilon_greedy,-1.836734693877551,0.2857142857142856,0,BI,0
epsilon_greedy,-1.836734693877551,0.36734693877551017,0,BI,0
epsilon_greedy,-1.836734693877551,0.4489795918367343,0,BI,0
epsilon_greedy,-1.836734693877551,0.5306122448979589,0,BI,0
epsilon_greedy,-1.836734693877551,0.6122448979591835,0,BI,0
epsilon_greedy,-1.836734693877551,0.693877551020408,0,BI,1223
epsilon_greedy,-1.836734693877551,0.7755102040816326,0,BI,0
epsilon_greedy,-1.836734693877551,0.8571428571428568,0,BI,0
epsilon_greedy,-1.836734693877551,0.9387755102040813,3,Mixed,-1
epsilon_greedy,-1.836734693877551,1.020408163265306,0,BI,47
epsilon_greedy,-1.836734693877551,1.1020408163265305,1,Partial,-1
epsilon_greedy,-1.836734693877551,1.1836734693877546,0,BI,0
epsilon_greedy,-1.836734693877551,1.2653061224489792,0,BI,274
epsilon_greedy,-1.836734693877551,1.3469387755102038,0,BI,4706
epsilon_greedy,-1.836734693877551,1.4285714285714284,0,BI,0
epsilon_greedy,-1.836734693877551,1.510204081632653,0,BI,0
epsilon_greedy,-1.836734693877551,1.591836734693877,0,BI,54
epsilon_greedy,-1.836734693877551,1.6734693877551017,0,BI,0
epsilon_greedy,-1.836734693877551,1.7551020408163263,0,BI,2685
epsilon_greedy,-1.836734693877551,1.8367346938775508,0,BI,0
epsilon_greedy,-1.836734693877551,1.9183673469387754,0,BI,0
epsilon_greedy,-1.836734693877551,2.0,3,Mixed,520648
epsilon_greedy,-1.7551020408163265,-2.0,0,BI,470
epsilon_greedy,-1.7551020408163265,-1.9183673469387754,1,Partial,-1
epsilon_greedy,-1.7551020408163265,-1.836734693877551,0,BI,422
epsilon_greedy,-1.7551020408163265,-1.7551020408163265,0,BI,120764
epsilon_greedy,-1.7551020408163265,-1.6734693877551021,0,BI,0
epsilon_greedy,-1.7551020408163265,-1.5918367346938775,0,BI,0
epsilon_greedy,-1.7551020408163265,-1.510204081632653,0,BI,123
epsilon_greedy,-1.7551020408163265,-1.4285714285714286,0,BI,22536
epsilon_greedy,-1.7551020408163265,-1.3469387755102042,0,BI,0
epsilon_greedy,-1.7551020408163265,-1.2653061224489797,0,BI,0
epsilon_greedy,-1.7551020408163265,-1.183673469387755,0,BI,1541
epsilon_greedy,-1.7551020408163265,-1.1020408163265307,2,Coop,-1
epsilon_greedy,-1.7551020408163265,-1.0204081632653061,0,BI,767
epsilon_greedy,-1.7551020408163265,-0.9387755102040818,0,BI,10
epsilon_greedy,-1.7551020408163265,-0.8571428571428572,0,BI,228
epsilon_greedy,-1.7551020408163265,-0.7755102040816328,0,BI,0
epsilon_greedy,-1.7551020408163265,-0.6938775510204083,0,BI,43
epsilon_greedy,-1.7551020408163265,-0.6122448979591837,0,BI,517
epsilon_greedy,-1.7551020408163265,-0.5306122448979593,0,BI,543
epsilon_greedy,-1.7551020408163265,-0.44897959183673475,1,Partial,-1
epsilon_greedy,-1.7551020408163265,-0.3673469387755104,0,BI,0
epsilon_greedy,-1.7551020408163265,-0.2857142857142858,0,BI,216
epsilon_greedy,-1.7551020408163265,-0.20408163265306145,2,Coop,-1
epsilon_greedy,-1.7551020408163265,-0.12244897959183687,0,BI,28
epsilon_greedy,-1.7551020408163265,-0.04081632653061229,0,BI,0
epsilon_greedy,-1.7551020408163265,0.04081632653061229,0,BI,668
epsilon_greedy,-1.7551020408163265,0.12244897959183643,0,BI,0
epsilon_greedy,-1.7551020408163265,0.204081632653061,0,BI,38
epsilon_greedy,-1.7551020408163265,0.2857142857142856,1,Partial,-1
epsilon_greedy,-1.7551020408163265,0.36734693877551017,0,BI,0
epsilon_greedy,-1.7551020408163265,0.4489795918367343,0,BI,549
epsilon_greedy,-1.7551020408163265,0.5306122448979589,0,BI,176
epsilon_greedy,-1.7551020408163265,0.6122448979591835,0,BI,6953
epsilon_greedy,-1.7551020408163265,0.693877551020408,0,BI,2
epsilon_greedy,-1.7551020408163265,0.7755102040816326,0,BI,0
epsilon_greedy,-1.7551020408163265,0.8571428571428568,0,BI,0
epsilon_greedy,-1.7551020408163265,0.9387755102040813,0,BI,7457
epsilon_greedy,-1.7551020408163265,1.020408163265306,0,BI,0
epsilon_greedy,-1.7551020408163265,1.1020408163265305,0,BI,19357
epsilon_greedy,-1.7551020408163265,1.1836734693877546,0,BI,0
epsilon_greedy,-1.7551020408163265,1.2653061224489792,1,Partial,-1
epsilon_greedy,-1.7551020408163265,1.3469387755102038,0,BI,1088
epsilon_greedy,-1.7551020408163265,1.4285714285714284,0,BI,12530
epsilon_greedy,-1.7551020408163265,1.510204081632653,0,BI,18796
epsilon_greedy,-1.7551020408163265,1.591836734693877,2,Coop,-1
epsilon_greedy,-1.7551020408163265,1.6734693877551017,0,BI,0
epsilon_greedy,-1.7551020408163265,1.7551020408163263,0,BI,74
epsilon_greedy,-1.7551020408163265,1.8367346938775508,0,BI,0
epsilon_greedy,-1.7551020408163265,1.9183673469387754,0,BI,913
epsilon_greedy,-1.7551020408163265,2.0,0,BI,427
epsilon_greedy,-1.6734693877551021,-2.0,0,BI,0
epsilon_greedy,-1.6734693877551021,-1.9183673469387754,0,BI,8353
epsilon_greedy,-1.6734693877551021,-1.836734693877551,0,BI,0
epsilon_greedy,-1.6734693877551021,-1.7551020408163265,0,BI,74
epsilon_greedy,-1.6734693877551021,-1.6734693877551021,0,BI,0
epsilon_greedy,-1.6734693877551021,-1.5918367346938775,0,BI,1368
