policy,bias_p1,bias_p2,equilibrium_id,equilibrium_name,convergence_time
epsilon_greedy,-0.8333333333333335,0.0,0,BI,52431
epsilon_greedy,-0.8333333333333335,0.16666666666666652,1,Partial,-1
epsilon_greedy,-0.8333333333333335,0.33333333333333304,0,BI,59023
epsilon_greedy,-0.8333333333333335,0.5,0,BI,51559
epsilon_greedy,-0.8333333333333335,0.6666666666666665,0,BI,66649
epsilon_greedy,-0.8333333333333335,0.833333333333333,0,BI,80780
epsilon_greedy,-0.8333333333333335,1.0,0,BI,85002
epsilon_greedy,-0.8333333333333335,1.1666666666666665,0,BI,79756
epsilon_greedy,-0.8333333333333335,1.333333333333333,0,BI,89933
epsilon_greedy,-0.8333333333333335,1.5,0,BI,92681
epsilon_greedy,-0.8333333333333335,1.6666666666666665,0,BI,106028
epsilon_greedy,-0.8333333333333335,1.833333333333333,0,BI,109603
epsilon_greedy,-0.8333333333333335,2.0,0,BI,120184
epsilon_greedy,-0.6666666666666667,-2.0,0,BI,46750
epsilon_greedy,-0.6666666666666667,-1.8333333333333333,0,BI,51528
epsilon_greedy,-0.6666666666666667,-1.6666666666666667,0,BI,58657
epsilon_greedy,-0.6666666666666667,-1.5,1,Partial,-1
epsilon_greedy,-0.6666666666666667,-1.3333333333333335,2,Coop,-1
epsilon_greedy,-0.6666666666666667,-1.1666666666666667,0,BI,46419
epsilon_greedy,-0.6666666666666667,-1.0,0,BI,34721
epsilon_greedy,-0.6666666666666667,-0.8333333333333335,0,BI,61775
epsilon_greedy,-0.6666666666666667,-0.6666666666666667,0,BI,47732
epsilon_greedy,-0.6666666666666667,-0.5,0,BI,49965
epsilon_greedy,-0.6666666666666667,-0.3333333333333335,0,BI,59533
epsilon_greedy,-0.6666666666666667,-0.16666666666666674,0,BI,55781
epsilon_greedy,-0.6666666666666667,0.0,1,Partial,-1
epsilon_greedy,-0.6666666666666667,0.16666666666666652,0,BI,60176
epsilon_greedy,-0.6666666666666667,0.33333333333333304,0,BI,56990
epsilon_greedy,-0.6666666666666667,0.5,2,Coop,-1
epsilon_greedy,-0.6666666666666667,0.6666666666666665,0,BI,70522
epsilon_greedy,-0.6666666666666667,0.833333333333333,3,Mixed,-1
epsilon_greedy,-0.6666666666666667,1.0,0,BI,87376
epsilon_greedy,-0.6666666666666667,1.1666666666666665,0,BI,85183
epsilon_greedy,-0.6666666666666667,1.333333333333333,0,BI,93734
epsilon_greedy,-0.6666666666666667,1.5,0,BI,111148
epsilon_greedy,-0.6666666666666667,1.6666666666666665,0,BI,94244
epsilon_greedy,-0.6666666666666667,1.833333333333333,2,Coop,-1
epsilon_greedy,-0.6666666666666667,2.0,0,BI,109168
epsilon_greedy,-0.5,-2.0,0,BI,57322
epsilon_greedy,-0.5,-1.8333333333333333,0,BI,48817
epsilon_greedy,-0.5,-1.6666666666666667,0,BI,39837
